acc_ref,beat_no,severity,no_vehicle,no_casualt,a_date,a_day,a_date_day,a_date_mon,a_date_yr,a_time_hr,a_time_min,loc_auth,road1_class,road1_no,road_type,speed_limi,junc_det,junc_ctrl,road2_class,road2_no,light_cond,weather,road_surf,spec_cond,cway_hzrds,ovrtk_patrn,easting,northing,net_id,net_type,acc_type,text_id,division,Postcode,ped_xing_hc,ped_xing_p,place_reported
815610,,Slight,3,1,05/11/2010,Friday,5,November,10,18,0,230,B,900,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,324360,674670,520107,Junction,M.V.N.P.,361953,unset,EH41JF,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
816310,,Slight,2,1,06/11/2010,Saturday,6,November,10,1,35,230,A,900,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,A,900,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,326980,675900,522483,Junction,T.V.N.P.,361954,unset,EH68HQ,Control by other authorised person,Pedestrian phase at traffic signal junction,At scene
817110,,Slight,2,1,05/11/2010,Friday,5,November,10,22,20,230,Unclassified,,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,A,70,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,320580,669070,532906,Junction,T.V.N.P.,361955,unset,EH130NJ,Control by other authorised person,Pedestrian phase at traffic signal junction,At scene
817710,,Slight,4,1,05/11/2010,Friday,5,November,10,18,30,230,A,90,Dual carriageway - 2 lanes,30,Other junction,Automatic Traffic Signal,A,902,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,321530,674930,520029,Junction,M.V.N.P.,361956,unset,EH42AQ,Control by other authorised person,Pedestrian phase at traffic signal junction,Elsewhere
818210,,Slight,1,1,29/10/2010,Friday,29,October,10,23,30,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Unknown,Dry,None,None,No overtaking,327660,675500,0,Unset,Pedestrian,361801,unset,EH68EU,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
818410,,Slight,2,4,06/11/2010,Saturday,6,November,10,16,0,230,Unclassified,,Single carriageway - 2 lanes,50,Crossroads,Give way sign or markings,Unclassified,,Darkness: street lighting unknown,Raining (without high winds),Dry,None,None,No overtaking,323370,677260,12227194,Junction,T.V.N.P.,361957,unset,EH51PN,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
819010,,Slight,2,1,05/11/2010,Friday,5,November,10,19,0,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,326670,673750,2106535,Segment,Cyclist,361958,unset,EH88AS,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
819410,,Slight,1,1,14/10/2010,Thursday,14,October,10,15,35,230,B,1350,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326410,674490,520668,Junction,Bus,361802,unset,EH75DX,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
820310,,Slight,1,1,04/11/2010,Thursday,4,November,10,16,35,230,Unclassified,,Single carriageway - 2 lanes,20,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Raining with high winds,Dry,None,None,No overtaking,328880,669510,12219679,Segment,Pedestrian,361959,unset,EH177ES,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
820410,,Slight,1,1,07/11/2010,Sunday,7,November,10,18,4,230,A,1,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,328290,674150,523383,Junction,Pedestrian,361960,unset,EH87AB,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
820510,,Slight,1,1,06/11/2010,Saturday,6,November,10,23,40,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,325270,676140,563607,Segment,Bus,361961,unset,EH53AB,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
822910,,Serious,2,1,08/11/2010,Monday,8,November,10,7,45,230,Unclassified,,Single carriageway - 2 lanes,30,Crossroads,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,331320,672910,523743,Junction,Cyclist,361962,unset,EH152ND,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
823210,,Slight,1,1,08/11/2010,Monday,8,November,10,11,45,230,A,900,Single carriageway - 2 lanes,40,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Raining (without high winds),Dry,None,None,No overtaking,327010,675940,558521,Segment,Bus,361963,unset,EH67AA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,Elsewhere
823410,,Slight,1,1,08/11/2010,Monday,8,November,10,8,52,230,Unclassified,,Single carriageway - 2 lanes,20,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine with high winds,Dry,None,None,No overtaking,314390,677320,0,Unset,Pedestrian,361964,unset,EH309TY,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
823810,,Slight,2,1,08/11/2010,Monday,8,November,10,13,40,230,A,7,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Raining (without high winds),Dry,None,None,No overtaking,326290,672700,532693,Junction,Bus,361965,unset,EH89JG,Control by other authorised person,Pedestrian phase at traffic signal junction,Elsewhere
825110,,Slight,1,1,05/11/2010,Friday,5,November,10,13,30,230,A,8,Dual carriageway - 2 lanes,30,Other junction,Automatic Traffic Signal,C,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325710,673970,521076,Junction,Pedestrian,361966,unset,EH22AN,Control by other authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene
825310,,Slight,2,1,07/11/2010,Sunday,7,November,10,11,45,230,A,71,Roundabout,40,Roundabout,Give way sign or markings,C,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,320720,671140,529507,Junction,Cyclist,361967,unset,EH113PR,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
826210,,Slight,3,1,09/11/2010,Tuesday,9,November,10,8,30,230,A,71,Dual carriageway - 2 lanes,40,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present but unlit,Unknown,Dry,None,None,No overtaking,320180,670880,562840,Segment,M.V.N.P.,361968,unset,EH114AJ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
826310,,Serious,2,1,09/11/2010,Tuesday,9,November,10,16,50,230,A,90,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,321180,675030,522330,Junction,T.V.N.P.,361969,unset,EH45ED,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
826610,,Slight,1,1,06/11/2010,Saturday,6,November,10,9,10,230,A,90,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,C,,Daylight: street lighting unknown,Fine (without high winds),Dry,None,None,No overtaking,324110,674260,520476,Junction,Pedestrian,361970,unset,EH41PQ,Control by other authorised person,Pedestrian phase at traffic signal junction,Elsewhere
827510,,Slight,2,2,09/11/2010,Tuesday,9,November,10,16,50,230,Motorway,9,Dual carriageway - 2 lanes,70,Not at or within 20 metres of junction,unset,\,,Darkness: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,311670,674340,562735,Segment,T.V.N.P.,361971,unset,EH299EF,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
828710,,Serious,1,1,09/11/2010,Tuesday,9,November,10,15,45,230,A,71,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Raining (without high winds),Dry,None,None,No overtaking,322040,671710,549737,Segment,Pedestrian,361972,unset,EH113AD,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
829410,,Slight,2,1,10/11/2010,Wednesday,10,November,10,13,30,230,A,700,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,325380,672590,559577,Segment,T.V.N.P.,361973,unset,EH39LW,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
830010,,Slight,2,1,10/11/2010,Wednesday,10,November,10,17,50,230,A,71,Dual carriageway - 2 lanes,40,Roundabout,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,320090,670840,529672,Junction,T.V.N.P.,361974,unset,EH114AJ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
830410,,Slight,2,2,10/11/2010,Wednesday,10,November,10,16,45,230,Unclassified,,Single carriageway - 2 lanes,30,Multiple junction,Automatic Traffic Signal,A,702,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,324490,671890,522291,Junction,T.V.N.P.,361975,unset,EH105DP,Control by other authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene
832510,,Slight,2,1,10/11/2010,Wednesday,10,November,10,11,25,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Raining (without high winds),Dry,None,None,No overtaking,325730,672320,0,Unset,Pedestrian,361976,unset,EH91LE,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
833310,,Serious,1,1,11/11/2010,Thursday,11,November,10,21,0,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Raining with high winds,Dry,None,None,No overtaking,320580,670700,530446,Junction,Pedestrian,361977,unset,EH114SP,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Central refuge - no other controls,At scene
833810,,Slight,2,1,10/11/2010,Wednesday,10,November,10,9,5,230,A,901,Single carriageway - 2 lanes,30,Other junction,Give way sign or markings,A,901,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325670,677000,0,Unset,Bus,361978,unset,EH64LJ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
834810,,Slight,2,1,12/11/2010,Friday,12,November,10,8,45,230,A,8,Dual carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine with high winds,Dry,None,None,No overtaking,325300,673850,551202,Segment,Bus,361979,unset,EH22ER,Control by other authorised person,Pedestrian phase at traffic signal junction,Elsewhere
834910,,Slight,2,1,12/11/2010,Friday,12,November,10,14,5,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Raining with high winds,Dry,None,None,No overtaking,324110,675940,563658,Segment,T.V.N.P.,361980,unset,EH52AD,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
835010,,Slight,2,1,12/11/2010,Friday,12,November,10,14,0,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Raining with high winds,Dry,None,None,No overtaking,326090,672910,532711,Junction,Cyclist,361981,unset,EH89JR,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
835210,,Slight,3,1,12/11/2010,Friday,12,November,10,15,0,230,A,1140,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine with high winds,Dry,None,None,No overtaking,329520,674330,554906,Segment,M.V.N.P.,361982,unset,EH76UB,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
835610,,Serious,1,1,13/11/2010,Saturday,13,November,10,20,15,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,326140,676350,563715,Segment,Pedestrian,361983,unset,EH64ET,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
836310,,Slight,1,2,10/11/2010,Wednesday,10,November,10,21,20,230,Unclassified,,Single carriageway - 2 lanes,60,Not at or within 20 metres of junction,unset,\,,Darkness: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,314880,675580,0,Unset,S.V.N.P.,361984,unset,EH299EJ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
837010,,Slight,1,1,13/11/2010,Saturday,13,November,10,15,50,230,A,70,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine with high winds,Dry,None,None,No overtaking,323900,672940,521805,Junction,Bus,361985,unset,EH112DW,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
837110,,Slight,2,1,13/11/2010,Saturday,13,November,10,16,40,230,Unclassified,,Roundabout,30,Mini-roundabout,Give way sign or markings,C,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,322570,669810,532855,Junction,T.V.N.P.,361986,unset,EH130PN,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
837210,,Slight,2,1,13/11/2010,Saturday,13,November,10,18,45,230,A,6095,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,A,6095,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,330490,671750,530029,Junction,T.V.N.P.,361987,unset,EH164ND,Control by other authorised person,Pedestrian phase at traffic signal junction,At scene
837310,,Slight,2,1,13/11/2010,Saturday,13,November,10,16,55,230,C,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,323020,673120,12223594,Junction,T.V.N.P.,361988,unset,EH125PW,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
838010,,Slight,1,1,12/11/2010,Friday,12,November,10,17,0,230,A,900,Single carriageway - 2 lanes,30,'T' or staggered junction,Automatic Traffic Signal,A,900,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,326550,675140,519867,Junction,S.V.N.P.,361989,unset,EH74PE,Control by other authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene
842310,,Slight,2,1,15/11/2010,Monday,15,November,10,8,55,230,Motorway,9,Dual carriageway - 2 lanes,60,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,312460,673200,562714,Segment,T.V.N.P.,361990,unset,EH288SY,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
842610,,Slight,2,1,15/11/2010,Monday,15,November,10,10,0,230,A,71,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,321380,671450,529546,Junction,T.V.N.P.,361991,unset,EH113LJ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
843010,,Slight,2,1,15/11/2010,Monday,15,November,10,18,5,230,A,720,Dual carriageway - 2 lanes,60,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,324420,667840,570534,Segment,T.V.N.P.,361992,unset,EH107DS,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
843110,,Slight,2,1,15/11/2010,Monday,15,November,10,14,30,230,A,71,Roundabout,30,Roundabout,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,319400,670690,529645,Junction,T.V.N.P.,361993,unset,EH114HD,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,Elsewhere
843710,,Slight,2,3,15/11/2010,Monday,15,November,10,14,17,230,Unclassified,,Single carriageway - 2 lanes,50,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,324700,669980,553522,Segment,T.V.N.P.,361994,unset,EH106LA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
843810,,Slight,1,1,15/11/2010,Monday,15,November,10,14,50,230,Unclassified,,One way Street,30,Other junction,Give way sign or markings,Unclassified,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,324440,673640,12223898,Junction,Pedestrian,361995,unset,EH37BR,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
844110,,Slight,1,1,15/11/2010,Monday,15,November,10,19,29,230,A,90,Single carriageway - 2 lanes,40,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,320240,675120,555456,Segment,Cyclist,361996,unset,EH46AH,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
844210,,Slight,1,1,15/11/2010,Monday,15,November,10,20,40,230,A,902,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,322330,674920,563703,Segment,Pedestrian,361997,unset,EH42SB,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
844310,,Slight,2,1,15/11/2010,Monday,15,November,10,21,30,230,A,7,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,326110,673150,569282,Segment,T.V.N.P.,361998,unset,EH89BZ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
845210,,Slight,2,1,16/11/2010,Tuesday,16,November,10,16,0,230,A,902,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,322260,674900,563697,Segment,T.V.N.P.,361999,unset,EH42LX,Control by other authorised person,Pedestrian phase at traffic signal junction,Elsewhere
846310,,Slight,2,1,15/11/2010,Monday,15,November,10,10,40,230,A,8,Dual carriageway - 2 lanes,40,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,317860,672710,9659466,Segment,T.V.N.P.,362000,unset,EH128ND,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
847010,,Slight,3,1,16/11/2010,Tuesday,16,November,10,10,0,230,A,901,Roundabout,30,Roundabout,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,323710,677130,518896,Junction,M.V.N.P.,362001,unset,EH51HE,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
848110,,Slight,1,1,16/11/2010,Tuesday,16,November,10,15,0,230,C,,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,Unclassified,,Daylight: street lights present,Raining (without high winds),Dry,None,None,No overtaking,326140,673700,521157,Junction,S.V.N.P.,362002,unset,EH11TB,Control by other authorised person,Pedestrian phase at traffic signal junction,At scene
848810,,Slight,3,1,17/11/2010,Wednesday,17,November,10,8,25,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,323510,675840,563646,Segment,M.V.N.P.,362003,unset,EH52DJ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
848910,,Slight,2,1,26/07/2010,Monday,26,July,10,12,20,230,A,902,Dual carriageway - 2 lanes,40,'T' or staggered junction,Automatic Traffic Signal,A,8,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,318060,672730,521634,Junction,T.V.N.P.,350577,unset,EH128LU,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
851510,,Slight,1,1,15/11/2010,Monday,15,November,10,16,46,230,C,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,322820,676250,559937,Segment,S.V.N.P.,362004,unset,EH52NR,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Central refuge - no other controls,At scene
851810,,Slight,4,1,17/11/2010,Wednesday,17,November,10,16,40,230,A,700,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325640,672520,12220073,Junction,M.V.N.P.,362005,unset,EH39EE,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene
851910,,Slight,1,2,17/11/2010,Wednesday,17,November,10,8,50,230,C,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,323670,674430,560033,Segment,Pedestrian,362006,unset,EH42UQ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
852110,,Slight,1,1,18/11/2010,Thursday,18,November,10,12,50,230,A,7,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,C,,Daylight: street lighting unknown,Fine (without high winds),Dry,None,None,No overtaking,325950,673630,521103,Junction,Cyclist,362007,unset,EH11LL,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
852410,,Slight,1,1,13/11/2010,Saturday,13,November,10,0,1,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,320490,676360,557350,Segment,S.V.N.P.,362008,unset,EH45EX,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
853310,,Slight,2,1,18/11/2010,Thursday,18,November,10,17,0,230,A,7,Single carriageway - 2 lanes,30,Other junction,Automatic Traffic Signal,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,325850,673980,517891,Junction,Cyclist,362009,unset,EH11TR,Control by other authorised person,Pedestrian phase at traffic signal junction,Elsewhere
853410,,Slight,1,1,18/11/2010,Thursday,18,November,10,15,30,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325460,676530,0,Unset,Pedestrian,362010,unset,EH64RR,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
853510,,Slight,1,1,18/11/2010,Thursday,18,November,10,14,11,230,C,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,322740,672670,559290,Segment,Bus,362011,unset,EH112RB,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
854010,,Serious,1,1,18/11/2010,Thursday,18,November,10,17,54,230,A,902,Single carriageway - 2 lanes,30,Other junction,Automatic Traffic Signal,Unclassified,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,322500,674960,520062,Junction,Pedestrian,362012,unset,EH42NF,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
854110,,Slight,1,1,19/11/2010,Friday,19,November,10,8,20,230,A,7,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,325890,673810,569270,Segment,Pedestrian,362013,unset,EH11BB,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
854510,,Slight,2,1,19/11/2010,Friday,19,November,10,8,0,230,A,900,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326840,675680,558446,Segment,T.V.N.P.,362014,unset,EH65DT,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
855610,,Slight,1,1,19/11/2010,Friday,19,November,10,16,35,230,C,,Single carriageway - 2 lanes,30,Other junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,326950,674660,520275,Junction,Pedestrian,362015,unset,EH75PL,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
856110,,Slight,3,2,19/11/2010,Friday,19,November,10,17,54,230,A,7,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,328680,670340,568099,Segment,M.V.N.P.,362016,unset,EH164SU,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
856310,,Slight,3,1,19/11/2010,Friday,19,November,10,17,1,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,319980,670950,529660,Junction,M.V.N.P.,362017,unset,EH113TP,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
856610,,Slight,1,1,19/11/2010,Friday,19,November,10,18,22,230,A,7,Single carriageway - 2 lanes,30,'T' or staggered junction,Automatic Traffic Signal,A,8,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,325850,673980,517891,Junction,Bus,362018,unset,EH11TR,Control by other authorised person,Pedestrian phase at traffic signal junction,At scene
857610,,Slight,1,1,20/11/2010,Saturday,20,November,10,13,20,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,B,701,Daylight: street lights present,Raining (without high winds),Dry,None,None,No overtaking,319100,674050,520350,Junction,Pedestrian,362019,unset,EH128DW,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
857710,,Serious,1,1,20/11/2010,Saturday,20,November,10,17,45,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,B,901,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,325700,674780,520218,Junction,Pedestrian,362020,unset,EH74BJ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Central refuge - no other controls,At scene
857810,,Slight,1,1,20/11/2010,Saturday,20,November,10,16,1,230,C,,Single carriageway - 2 lanes,20,Other junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Raining (without high winds),Dry,None,None,No overtaking,323920,672560,521826,Junction,Bus,362021,unset,EH111DG,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
858010,,Slight,2,2,20/11/2010,Saturday,20,November,10,19,0,230,C,,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,C,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,327600,669520,530152,Junction,T.V.N.P.,362022,unset,EH166RY,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
