acc_ref,veh_ref,veh_type,tow_art,manoeuvres,veh_movecp,jloc_veh_toi,skidding,objon_cway,veh_lv_cway,objoff_cway,veh_suffix,point_impact,otherveh_ref,part_damage,no_axles,sex_driver,age_driver,breath_test,max_gross,hit_run,dtp_proj,pol_la_pro,veh_loc_toa_road,veh_loc_toa_r
466510,1,Car,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,24,Not requested,,Other,,,unset,On main carriageway - not in restricted la
466510,2,Car,No tow/articulation,Waiting to go ahead but held up,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,36,Not requested,,Other,,,unset,On main carriageway - not in restricted la
468210,1,Bus or coach (17 or more passenger seats),No tow/articulation,Going ahead other,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,42,Not requested,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
468610,1,Taxi,No tow/articulation,Turning right,31,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,57,Negative,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
469210,1,Bus or coach (17 or more passenger seats),No tow/articulation,Parked,0,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,61,Not requested,,Other,,,unset,Bus lane
469310,1,Car,No tow/articulation,Changing lane to right,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,47,Negative,,Other,,,unset,On main carriageway - not in restricted la
469310,2,Motor cycle over 125cc,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,52,Not requested,,Other,,,unset,On main carriageway - not in restricted la
469310,3,Car,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Female,47,Not requested,,Hit and Run,,,unset,On main carriageway - not in restricted la
469610,1,Bus or coach (17 or more passenger seats),No tow/articulation,Starting,46,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,47,Not requested,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
470010,1,Taxi,No tow/articulation,Changing lane to left,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Male,33,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
470010,2,Bus or coach (17 or more passenger seats),No tow/articulation,Waiting to turn right,17,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,39,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
471510,1,Car,No tow/articulation,Changing lane to right,15,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Male,52,Not requested,,Other,,,unset,On main carriageway - not in restricted la
471510,2,Car,No tow/articulation,Going ahead other,15,unset,Skidded and overturned,None,Did not _leave carriageway,None,,Nearside,1,,0,Male,48,Not requested,,Other,,,unset,On main carriageway - not in restricted la
471610,1,Car,No tow/articulation,Turning left,71,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Female,55,Negative,,Other,,,unset,On main carriageway - not in restricted la
471810,1,Pedal cycle,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Left carriageway nearside,None,,Front,2,,0,Male,32,Not requested,,Other,,,unset,On main carriageway - not in restricted la
471810,2,Car,No tow/articulation,Waiting to go ahead but held up,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,50,Not requested,,Other,,,unset,On main carriageway - not in restricted la
472410,1,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,18,Not requested,,Other,,,unset,On main carriageway - not in restricted la
472410,2,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,29,Not requested,,Other,,,unset,On main carriageway - not in restricted la
472810,1,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,30,Not requested,,Hit and Run,,,unset,On main carriageway - not in restricted la
472810,2,Car,No tow/articulation,Stopping,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,72,Not requested,,Other,,,unset,On main carriageway - not in restricted la
473610,1,Car,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Female,25,Negative,,Other,,,unset,On main carriageway - not in restricted la
473910,1,Car,No tow/articulation,Waiting to go ahead but held up,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Male,33,Not requested,,Other,,,unset,On main carriageway - not in restricted la
473910,2,Pedal cycle,No tow/articulation,Overtaking on nearside,73,Not at junction (or within 20 metres),No skidding or jackknifing,Open door of vehicle,Did not _leave carriageway,None,,Front,1,,0,Male,31,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
474710,1,Bus or coach (17 or more passenger seats),No tow/articulation,Stopping,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,48,Not requested,,"Non-stop vehicle, not hit",,,unset,Bus lane
475010,1,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Left carriageway nearside,Nearside or offside crash barrie,,Offside,0,,0,Male,18,Negative,,Other,,,unset,On main carriageway - not in restricted la
475410,1,Other motor vehicle,No tow/articulation,Turning left,57,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Male,-9,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
475410,2,Pedal cycle,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,22,Not requested,,Other,,,unset,On main carriageway - not in restricted la
475610,1,Pedal cycle,No tow/articulation,Going ahead right hand bend,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Female,53,Not requested,,Other,,,unset,On main carriageway - not in restricted la
475810,1,Car,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,66,Negative,,Other,,,unset,On main carriageway - not in restricted la
475910,1,Taxi,No tow/articulation,Going ahead other,73,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,47,Negative,,Other,,,unset,On main carriageway - not in restricted la
476410,1,Car,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,21,Negative,,Other,,,unset,On main carriageway - not in restricted la
477010,1,Car,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Female,79,Negative,,Other,,,unset,On main carriageway - not in restricted la
478210,1,Car,No tow/articulation,Starting,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,19,Negative,,Other,,,unset,On main carriageway - not in restricted la
478210,2,Car,No tow/articulation,Waiting to go ahead but held up,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,47,Negative,,Other,,,unset,On main carriageway - not in restricted la
478310,1,Taxi,No tow/articulation,Reversing,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,0,,0,Male,40,Negative,,Other,,,unset,Bus lane
478410,1,Bus or coach (17 or more passenger seats),No tow/articulation,Turning left,57,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,55,Not requested,,Other,,,unset,On main carriageway - not in restricted la
478510,1,Car,No tow/articulation,Stopping,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,58,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
478510,2,Bus or coach (17 or more passenger seats),No tow/articulation,Waiting to go ahead but held up,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,52,Not requested,,Other,,,unset,On main carriageway - not in restricted la
482510,1,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Male,26,Negative,,Other,,,unset,On main carriageway - not in restricted la
485210,1,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,28,Negative,,Other,,,unset,On main carriageway - not in restricted la
485710,1,Car,No tow/articulation,Starting,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,46,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
485710,2,Car,No tow/articulation,Waiting to go ahead but held up,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,71,Not requested,,Other,,,unset,On main carriageway - not in restricted la
486210,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,51,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,37,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
486210,2,Car,No tow/articulation,Starting,51,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,18,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
486710,1,Pedal cycle,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,17,Negative,,Other,,,unset,On main carriageway - not in restricted la
486710,2,Car,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Male,53,Negative,,Other,,,unset,On main carriageway - not in restricted la
487010,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,0,,0,Not traced,-9,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
487810,1,Car,No tow/articulation,Stopping,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,25,Not requested,,Other,,,unset,On main carriageway - not in restricted la
487810,2,Taxi,No tow/articulation,Waiting to go ahead but held up,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,29,Not requested,,Other,,,unset,On main carriageway - not in restricted la
487910,1,Car,No tow/articulation,Going ahead other,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Male,33,Negative,,Other,,,unset,On main carriageway - not in restricted la
488410,1,Pedal cycle,No tow/articulation,Going ahead other,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,10,Not requested,,Other,,,unset,Footway (pavement)
488410,2,Car,No tow/articulation,Stopping,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,1,,0,Female,21,Not requested,,Other,,,unset,On main carriageway - not in restricted la
488810,1,Goods vehicle 7.5 tonnes mgw and over,No tow/articulation,Going ahead other,15,Did not impact,Overturned,None,Did not _leave carriageway,None,,Nearside,0,,0,Male,54,Negative,,Other,,,unset,On main carriageway - not in restricted la
488910,1,Car,No tow/articulation,Reversing,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Female,57,Not requested,,Other,,,unset,On main carriageway - not in restricted la
488910,2,Car,No tow/articulation,Going ahead other,31,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,37,Not requested,,Other,,,unset,On main carriageway - not in restricted la
489010,1,Pedal cycle,No tow/articulation,Going ahead left hand bend,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,36,Not requested,,Other,,,unset,On main carriageway - not in restricted la
489310,1,Bus or coach (17 or more passenger seats),No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,59,Not requested,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
490110,1,Car,No tow/articulation,Changing lane to left,37,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Male,79,Negative,,Other,,,unset,On main carriageway - not in restricted la
490110,2,Motor cycle over 125cc,No tow/articulation,Going ahead other,37,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Male,49,Negative,,Other,,,unset,On main carriageway - not in restricted la
490210,1,Bus or coach (17 or more passenger seats),No tow/articulation,Waiting to go ahead but held up,37,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,34,Not requested,,Other,,,unset,On main carriageway - not in restricted la
490310,1,Car,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),Skidding,None,Did not _leave carriageway,None,,Front,2,,0,Female,48,Negative,,Other,,,unset,On main carriageway - not in restricted la
490310,2,Car,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),Skidding,None,Did not _leave carriageway,None,,Back,1,,0,Male,39,Not provided (Medical reasons),,Other,,,unset,On main carriageway - not in restricted la
490310,3,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Waiting to go ahead but held up,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Male,37,Negative,,Other,,,unset,On main carriageway - not in restricted la
490410,1,Car,No tow/articulation,Going ahead other,37,unset,No skidding or jackknifing,None,Left carriageway straight ahead at junction,Other permanent objects,,Front,0,,0,Male,15,Negative,,Other,,,unset,On main carriageway - not in restricted la
490510,1,Car,No tow/articulation,Overtaking moving vehice on its offside,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Male,63,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
490510,2,Pedal cycle,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,12,Not applicable,,Other,,,unset,On main carriageway - not in restricted la
490810,1,Bus or coach (17 or more passenger seats),No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Male,47,Negative,,Other,,,unset,On main carriageway - not in restricted la
492310,1,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,0,,0,Male,22,Negative,,Other,,,unset,On main carriageway - not in restricted la
492510,1,Car,No tow/articulation,Turning left,58,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Female,29,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
492510,2,Car,No tow/articulation,Turning left,58,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,24,Not requested,,Other,,,unset,On main carriageway - not in restricted la
492710,1,Motor cycle over 125cc,No tow/articulation,Stopping,73,Not at junction (or within 20 metres),Skidded and overturned,None,Did not _leave carriageway,None,,Front,2,,0,Female,29,Negative,,Other,,,unset,On main carriageway - not in restricted la
492710,2,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,32,Negative,,Other,,,unset,On main carriageway - not in restricted la
493510,1,Car,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Female,48,Negative,,Other,,,unset,On main carriageway - not in restricted la
494310,1,Bus or coach (17 or more passenger seats),No tow/articulation,Turning left,71,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,50,Not requested,,Other,,,unset,On main carriageway - not in restricted la
494910,1,Car,No tow/articulation,Turning right,53,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,28,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
494910,2,Pedal cycle,No tow/articulation,Overtaking stationary vehice on its offside,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,33,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
495210,1,Bus or coach (17 or more passenger seats),No tow/articulation,Waiting to go ahead but held up,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,51,Not requested,,"Non-stop vehicle, not hit",,,unset,Bus lane
498110,1,Car,No tow/articulation,Starting,15,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,17,Negative,,Other,,,unset,On main carriageway - not in restricted la
498110,2,Car,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Left carriageway nearside,Other permanent objects,,Back,1,,0,Female,22,Negative,,Other,,,unset,On main carriageway - not in restricted la
498310,1,Other motor vehicle,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,Kerb,Left carriageway nearside,Other permanent objects,,Front,0,,0,Male,30,Negative,,Other,,,unset,On main carriageway - not in restricted la
498510,1,Bus or coach (17 or more passenger seats),No tow/articulation,Changing lane to left,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,59,Negative,,Other,,,unset,On main carriageway - not in restricted la
498510,2,Car,No tow/articulation,Waiting to go ahead but held up,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,3,,0,Male,64,Not requested,,Other,,,unset,On main carriageway - not in restricted la
498510,3,Car,No tow/articulation,Waiting to go ahead but held up,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Male,42,Not requested,,Other,,,unset,On main carriageway - not in restricted la
499410,1,Car,No tow/articulation,Starting,15,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Female,23,Negative,,Other,,,unset,On main carriageway - not in restricted la
499410,2,Motor cycle 125cc and under,No tow/articulation,Going ahead other,73,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,39,Not provided (Medical reasons),,Other,,,unset,On main carriageway - not in restricted la
499510,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,21,Negative,,Other,,,unset,On main carriageway - not in restricted la
499510,2,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,35,Negative,,Other,,,unset,On main carriageway - not in restricted la
500010,1,Bus or coach (17 or more passenger seats),No tow/articulation,Starting,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,52,Not requested,,Other,,,unset,Bus lane
500910,1,Car,No tow/articulation,Turning right,17,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Female,39,Not requested,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
500910,2,Pedal cycle,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,45,Not requested,,Other,,,unset,On main carriageway - not in restricted la
501210,1,Motor cycle over 125cc,No tow/articulation,Overtaking stationary vehice on its offside,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,25,Negative,,Other,,,unset,On main carriageway - not in restricted la
501210,2,Car,No tow/articulation,Parked,0,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Not traced,-9,Not requested,,Other,,,unset,On main carriageway - not in restricted la
501410,1,Car,No tow/articulation,Turning left,13,unset,Overturned,Bollard/refuge,Did not _leave carriageway,None,,Front,0,,0,Male,34,Positive,,Other,,,unset,On main carriageway - not in restricted la
501710,1,Car,No tow/articulation,Going ahead left hand bend,37,Vehicle in miidle of junction,Overturned,None,Did not _leave carriageway,None,,Front,2,,0,Male,20,Negative,,Other,,,unset,On main carriageway - not in restricted la
501710,2,Car,No tow/articulation,Parked,0,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,3,,0,Not traced,-9,Not requested,,Other,,,unset,On main carriageway - not in restricted la
501710,3,Car,No tow/articulation,Parked,0,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Not traced,-9,Not requested,,Other,,,unset,On main carriageway - not in restricted la
504010,1,Bus or coach (17 or more passenger seats),No tow/articulation,Stopping,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,55,Not requested,,Other,,,unset,Bus lane
505510,1,Car,No tow/articulation,Going ahead other,37,Vehicle cleared junction/vehicle parked,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Male,22,Not requested,,Other,,,unset,On main carriageway - not in restricted la
505510,2,Motor cycle 125cc and under,No tow/articulation,Turning left,35,Vehicle cleared junction/vehicle parked,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,1,,0,Female,39,Negative,,Other,,,unset,On main carriageway - not in restricted la
506510,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Reversing,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Male,-9,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
506510,2,Car,No tow/articulation,Waiting to go ahead but held up,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Female,33,Not requested,,Other,,,unset,On main carriageway - not in restricted la
507010,1,Car,No tow/articulation,Changing lane to left,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Male,35,Not requested,,Other,,,unset,On main carriageway - not in restricted la
507010,2,Motor cycle 125cc and under,No tow/articulation,Going ahead other,73,Vehicle approaching junction/vehicle par,Overturned,None,Did not _leave carriageway,None,,Offside,1,,0,Male,49,Not requested,,Other,,,unset,On main carriageway - not in restricted la
507210,1,Bus or coach (17 or more passenger seats),No tow/articulation,Waiting to go ahead but held up,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,56,Not requested,,Other,,,unset,On main carriageway - not in restricted la
507310,1,Car,No tow/articulation,Going ahead other,15,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Not traced,-9,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
507310,2,Motor cycle 125cc and under,No tow/articulation,Going ahead other,37,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,17,Not requested,,Other,,,unset,On main carriageway - not in restricted la
507410,1,Car,No tow/articulation,Turning left,35,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Not traced,-9,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
507410,2,Pedal cycle,No tow/articulation,Going ahead other,37,unset,Overturned,None,Did not _leave carriageway,None,,Offside,1,,0,Male,33,Not applicable,,Other,,,unset,On main carriageway - not in restricted la
507710,1,Car,No tow/articulation,Stopping,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Not traced,-9,Negative,,Other,,,unset,On main carriageway - not in restricted la
509010,1,Car,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,20,Negative,,Other,,,unset,On main carriageway - not in restricted la
509210,1,Pedal cycle,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,Other object,Did not _leave carriageway,None,,Front,0,,0,Female,27,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
509510,1,Car,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,Parked vehicle - unlit,Did not _leave carriageway,None,,Front,2,,0,Female,72,Negative,,Other,,,unset,On main carriageway - not in restricted la
509510,2,Car,No tow/articulation,Wating to turn left,57,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Female,63,Negative,,Other,,,unset,On main carriageway - not in restricted la
509510,3,Minibus (8 - 16 Passenger Seats),No tow/articulation,Parked,0,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,1,,0,Not traced,-9,Not requested,,Other,,,unset,On main carriageway - not in restricted la
509810,1,Car,No tow/articulation,Going ahead other,73,unset,No skidding or jackknifing,None,Left carriageway nearside,None,,Offside,2,,0,Female,68,Not requested,,Other,,,unset,On main carriageway - not in restricted la
509810,2,Car,No tow/articulation,Going ahead other,51,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Female,47,Negative,,Other,,,unset,On main carriageway - not in restricted la
510610,1,Other motor vehicle,No tow/articulation,Turning left,57,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,58,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
510610,2,Car,No tow/articulation,Wating to turn left,57,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,3,,0,Male,24,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
510610,3,Car,No tow/articulation,Wating to turn left,57,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,4,,0,Male,29,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
510610,4,Car,No tow/articulation,Wating to turn left,57,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,3,,0,Male,32,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
511310,1,Car,No tow/articulation,Starting,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Male,61,Negative,,Other,,,unset,On main carriageway - not in restricted la
