acc_ref,veh_ref,veh_type,tow_art,manoeuvres,veh_movecp,jloc_veh_toi,skidding,objon_cway,veh_lv_cway,objoff_cway,veh_suffix,point_impact,otherveh_ref,part_damage,no_axles,sex_driver,age_driver,breath_test,max_gross,hit_run,dtp_proj,pol_la_pro,veh_loc_toa_road,veh_loc_toa_r
327312,1,Car,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,45,Negative,,Other,,,unset,On main carriageway - not in restricted la
327312,2,Car,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,69,Not provided (Medical reasons),,Other,,,unset,On main carriageway - not in restricted la
327312,3,Other motor vehicle,No tow/articulation,Waiting to go ahead but held up,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Male,33,Negative,,Other,,,unset,On main carriageway - not in restricted la
327812,1,Pedal cycle,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,54,Negative,,Other,,,unset,On main carriageway - not in restricted la
327812,2,Car,No tow/articulation,U turn,33,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Male,28,Negative,,Other,,,unset,On main carriageway - not in restricted la
327912,1,Car,No tow/articulation,Overtaking stationary vehice on its offside,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Female,67,Negative,,Other,,,unset,On main carriageway - not in restricted la
328212,1,Car,No tow/articulation,Turning right,17,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,86,Not requested,,Other,,,unset,On main carriageway - not in restricted la
328212,2,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,1,,0,Male,19,Negative,,Other,,,unset,On main carriageway - not in restricted la
329712,1,Bus or coach (17 or more passenger seats),No tow/articulation,Going ahead other,73,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,50,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
329912,1,Car,No tow/articulation,Going ahead other,73,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,27,Negative,,Other,,,unset,On main carriageway - not in restricted la
329912,2,Motor cycle over 125cc,No tow/articulation,Going ahead other,51,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,44,Negative,,Other,,,unset,On main carriageway - not in restricted la
331512,1,Taxi,No tow/articulation,Going ahead other,15,Vehicle in miidle of junction,Skidding,None,Did not _leave carriageway,None,,Front,0,,0,Male,46,Negative,,Other,,,unset,On main carriageway - not in restricted la
332512,1,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,44,Negative,,Other,,,unset,On main carriageway - not in restricted la
332512,2,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,43,Negative,,Other,,,unset,On main carriageway - not in restricted la
332512,3,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Female,25,Negative,,Other,,,unset,On main carriageway - not in restricted la
332612,1,Minibus (8 - 16 Passenger Seats),No tow/articulation,Overtaking moving vehice on its offside,73,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Not traced,77,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
332612,2,Pedal cycle,No tow/articulation,Going ahead other,73,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Male,32,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
332912,1,Car,No tow/articulation,Stopping,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,21,Negative,,Other,,,unset,On main carriageway - not in restricted la
332912,2,Car,No tow/articulation,Stopping,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,35,Negative,,Other,,,unset,On main carriageway - not in restricted la
333012,1,Car,No tow/articulation,Starting,37,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,39,Negative,,Other,,,unset,On main carriageway - not in restricted la
333012,2,Motor cycle over 125cc,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,1,,0,Male,18,Negative,,Other,,,unset,On main carriageway - not in restricted la
335612,1,Car,No tow/articulation,Turning right,31,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Male,47,Negative,,Other,,,unset,On main carriageway - not in restricted la
335612,2,Car,No tow/articulation,Going ahead other,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Female,51,Not requested,,Other,,,unset,On main carriageway - not in restricted la
336812,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,54,Not requested,,Other,,,unset,On main carriageway - not in restricted la
336812,2,Car,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,51,Negative,,Other,,,unset,On main carriageway - not in restricted la
337112,1,Car,No tow/articulation,Turning right,75,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,43,Negative,,Other,,,unset,On main carriageway - not in restricted la
337112,2,Pedal cycle,No tow/articulation,Going ahead other,37,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,53,Not requested,,Other,,,unset,On main carriageway - not in restricted la
337512,1,Other motor vehicle,No tow/articulation,Changing lane to right,73,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Not traced,-9,Driver not contacted at time of accident,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
337512,2,Bus or coach (17 or more passenger seats),No tow/articulation,Going ahead other,73,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,41,Not requested,,Other,,,unset,On main carriageway - not in restricted la
338212,1,Car,No tow/articulation,Overtaking moving vehice on its offside,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Female,53,Negative,,Other,,,unset,On main carriageway - not in restricted la
338212,2,Pedal cycle,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Male,44,Negative,,Other,,,unset,On main carriageway - not in restricted la
338712,1,Car,No tow/articulation,Starting,51,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,83,Negative,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
339412,1,Car,No tow/articulation,Going ahead other,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,42,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
339412,2,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Waiting to go ahead but held up,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,47,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
340112,1,Car,No tow/articulation,Turning right,75,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Female,55,Negative,,Other,,,unset,On main carriageway - not in restricted la
340112,2,Pedal cycle,No tow/articulation,Going ahead other,37,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,47,Not requested,,Other,,,unset,Bus lane
340712,1,Motor cycle over 125cc,No tow/articulation,Going ahead right hand bend,37,Not at junction (or within 20 metres),Skidding,None,Did not _leave carriageway,None,,Front,2,,0,Male,31,Not provided (Medical reasons),,Other,,,unset,On main carriageway - not in restricted la
340712,2,Car,No tow/articulation,Parked,0,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,57,Negative,,Other,,,unset,On main carriageway - not in restricted la
341612,1,Bus or coach (17 or more passenger seats),No tow/articulation,Going ahead other,51,Did not impact,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Male,51,Negative,,Other,,,unset,On main carriageway - not in restricted la
341612,2,Car,No tow/articulation,Waiting to go ahead but held up,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,28,Negative,,Other,,,unset,On main carriageway - not in restricted la
342412,1,Car,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,51,Negative,,Other,,,unset,On main carriageway - not in restricted la
342412,2,Car,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,64,Negative,,Other,,,unset,On main carriageway - not in restricted la
342612,1,Car,No tow/articulation,Reversing,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,0,,0,Not traced,-9,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
343912,1,Bus or coach (17 or more passenger seats),No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Male,54,Not requested,,Other,,,unset,On main carriageway - not in restricted la
343912,2,Pedal cycle,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Female,29,Not applicable,,Other,,,unset,On main carriageway - not in restricted la
344012,1,Car,No tow/articulation,Turning right,16,unset,No skidding or jackknifing,Bollard/refuge,Did not _leave carriageway,None,,Nearside,2,,0,Female,48,Not provided (Medical reasons),,Other,,,unset,On main carriageway - not in restricted la
344012,2,Car,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Female,59,Negative,,Other,,,unset,On main carriageway - not in restricted la
344512,1,Car,No tow/articulation,Waiting to go ahead but held up,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Male,24,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
344512,2,Pedal cycle,No tow/articulation,Going ahead other,15,Not at junction (or within 20 metres),Skidding,None,Left carriageway nearside,None,,Front,1,,0,Male,45,Not requested,,Other,,,unset,On main carriageway - not in restricted la
345412,1,Car,No tow/articulation,Turning right,38,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,50,Negative,,Other,,,unset,On main carriageway - not in restricted la
345412,2,Motor cycle over 125cc,No tow/articulation,Going ahead other,73,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,32,Not provided (Medical reasons),,Other,,,unset,On main carriageway - not in restricted la
345712,1,Car,No tow/articulation,Going ahead other,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,28,Negative,,Other,,,unset,On main carriageway - not in restricted la
345712,2,Car,No tow/articulation,Parked,0,Not at junction (or within 20 metres),No skidding or jackknifing,None,Left carriageway offside _and rebounded,None,,Front,1,,0,Female,-9,Not requested,,Other,,,unset,On main carriageway - not in restricted la
345812,1,Car,No tow/articulation,Stopping,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Male,34,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
348112,1,Car,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Male,81,Negative,,Other,,,unset,On main carriageway - not in restricted la
348112,2,Car,No tow/articulation,Parked,0,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Female,-9,Not requested,,Other,,,unset,On main carriageway - not in restricted la
348312,1,Car,No tow/articulation,U turn,55,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Male,36,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
348312,2,Pedal cycle,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Female,40,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
349012,1,Motor cycle over 125cc,No tow/articulation,Turning right,75,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Male,70,Not requested,,Other,,,unset,On main carriageway - not in restricted la
349012,2,Bus or coach (17 or more passenger seats),No tow/articulation,Going ahead other,73,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,39,Negative,,Other,,,unset,On main carriageway - not in restricted la
349112,1,Car,No tow/articulation,Waiting to turn right,31,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Male,69,Negative,,Other,,,unset,On main carriageway - not in restricted la
349112,2,Motor cycle 125cc and under,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Left carriageway offside,None,,Front,1,,0,Male,27,Not requested,,Other,,,unset,On main carriageway - not in restricted la
349512,1,Car,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Female,32,Negative,,Other,,,unset,On main carriageway - not in restricted la
349612,1,Car,No tow/articulation,Going ahead other,15,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Male,19,Negative,,Other,,,unset,On main carriageway - not in restricted la
349612,2,Car,No tow/articulation,Going ahead other,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Male,62,Negative,,Other,,,unset,On main carriageway - not in restricted la
349712,1,Car,No tow/articulation,Waiting to turn right,31,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Male,38,Not requested,,Other,,,unset,On main carriageway - not in restricted la
349712,2,Car,No tow/articulation,Going ahead other,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,62,Negative,,Other,,,unset,On main carriageway - not in restricted la
349812,1,Bus or coach (17 or more passenger seats),No tow/articulation,Starting,37,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,38,Not requested,,Other,,,unset,On main carriageway - not in restricted la
350012,1,Car,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Male,49,Not requested,,Other,,,unset,On main carriageway - not in restricted la
350012,2,Pedal cycle,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Male,69,Negative,,Other,,,unset,On main carriageway - not in restricted la
350412,1,Car,No tow/articulation,Going ahead other,37,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Male,25,Negative,,Other,,,unset,On main carriageway - not in restricted la
350412,2,Pedal cycle,No tow/articulation,Going ahead other,73,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,41,Not requested,,Other,,,unset,On main carriageway - not in restricted la
350612,1,Car,No tow/articulation,Going ahead right hand bend,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,0,,0,Male,65,Negative,,Other,,,unset,On main carriageway - not in restricted la
350912,1,Car,No tow/articulation,Going ahead other,51,Did not impact,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,70,Negative,,Other,,,unset,On main carriageway - not in restricted la
350912,2,Pedal cycle,No tow/articulation,Turning right,75,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,39,Negative,,Other,,,unset,On main carriageway - not in restricted la
351212,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Turning left,57,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,36,Negative,,Other,,,unset,Footway (pavement)
352812,1,Car,No tow/articulation,Going ahead right hand bend,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Not traced,-9,Driver not contacted at time of accident,,Hit and Run,,,unset,Cycle lane (On main carriageway)
352812,2,Pedal cycle,No tow/articulation,Going ahead right hand bend,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,1,,0,Male,18,Driver not contacted at time of accident,,Other,,,unset,Cycle lane (On main carriageway)
352912,1,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,27,Negative,,Other,,,unset,On main carriageway - not in restricted la
352912,2,Car,No tow/articulation,Waiting to turn right,75,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,29,Negative,,Other,,,unset,On main carriageway - not in restricted la
355112,1,Car,No tow/articulation,Parked,0,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Female,-9,Not requested,,Other,,,unset,On main carriageway - not in restricted la
355112,2,Pedal cycle,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,Open door of vehicle,Did not _leave carriageway,None,,Front,1,,0,Male,41,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
355512,1,Car,No tow/articulation,Overtaking stationary vehice on its offside,73,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Female,51,Not requested,,Other,,,unset,On main carriageway - not in restricted la
356112,1,Car,No tow/articulation,Going ahead other,51,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Not traced,-9,Driver not contacted at time of accident,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
356112,2,Car,No tow/articulation,Turning left,71,unset,No skidding or jackknifing,None,Left carriageway nearside,Road sign/Traffic signal,,Front,0,,0,Female,20,Negative,,Other,,,unset,On main carriageway - not in restricted la
356212,1,Pedal cycle,No tow/articulation,Going ahead other,84,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Male,41,Not requested,,Other,,,unset,On main carriageway - not in restricted la
356212,2,Car,No tow/articulation,Waiting to go ahead but held up,84,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,28,Not requested,,Other,,,unset,On main carriageway - not in restricted la
358312,1,Car,No tow/articulation,Going ahead other,15,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,48,Negative,,Other,,,unset,On main carriageway - not in restricted la
358312,2,Car,No tow/articulation,Going ahead other,15,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,32,Negative,,Other,,,unset,On main carriageway - not in restricted la
358512,1,Car,No tow/articulation,Going ahead other,51,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Female,21,Negative,,Other,,,unset,On main carriageway - not in restricted la
359212,1,Taxi,No tow/articulation,Turning right,17,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,0,,0,Male,45,Negative,,Other,,,unset,On main carriageway - not in restricted la
359712,1,Car,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,83,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
359712,2,Car,No tow/articulation,Stopping,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,64,Not requested,,Other,,,unset,On main carriageway - not in restricted la
359912,1,Car,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,37,Negative,,Other,,,unset,On main carriageway - not in restricted la
359912,2,Car,No tow/articulation,Waiting to go ahead but held up,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,46,Negative,,Other,,,unset,On main carriageway - not in restricted la
360112,1,Car,No tow/articulation,Starting,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,65,Driver not contacted at time of accident,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
361212,1,Car,No tow/articulation,Turning left,57,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Female,46,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
361212,2,Pedal cycle,No tow/articulation,Going ahead other,51,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Female,24,Not requested,,Other,,,unset,On main carriageway - not in restricted la
362112,1,Car,No tow/articulation,U turn,33,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Male,42,Negative,,Other,,,unset,On main carriageway - not in restricted la
362112,2,Car,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,53,Not requested,,Other,,,unset,On main carriageway - not in restricted la
364012,1,Bus or coach (17 or more passenger seats),No tow/articulation,Turning left,82,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Male,47,Negative,,Other,,,unset,On main carriageway - not in restricted la
364312,1,Car,No tow/articulation,Going ahead other,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,4,,0,Male,36,Negative,,Other,,,unset,On main carriageway - not in restricted la
364312,2,Car,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,31,Negative,,Other,,,unset,On main carriageway - not in restricted la
364312,3,Car,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Female,32,Negative,,Other,,,unset,On main carriageway - not in restricted la
364312,4,Car,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,3,,0,Male,55,Negative,,Other,,,unset,On main carriageway - not in restricted la
364312,5,Car,No tow/articulation,Stopping,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,4,,0,Male,-9,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
366512,1,Car,No tow/articulation,Going ahead other,37,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,21,Negative,,Other,,,unset,On main carriageway - not in restricted la
366512,2,Car,No tow/articulation,Going ahead other,51,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Male,38,Negative,,Other,,,unset,On main carriageway - not in restricted la
367112,1,Car,No tow/articulation,Turning right,53,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,62,Negative,,Other,,,unset,On main carriageway - not in restricted la
367112,2,Car,No tow/articulation,Turning right,75,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Male,26,Negative,,Other,,,unset,On main carriageway - not in restricted la
367912,1,Goods vehicle 7.5 tonnes mgw and over,No tow/articulation,Going ahead other,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Left carriageway nearside,Central crash barrier,,Back,2,,0,Male,69,Not requested,,Other,,,unset,On main carriageway - not in restricted la
367912,2,Car,No tow/articulation,Going ahead other,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Left carriageway nearside and rebounded,Central crash barrier,,Nearside,1,,0,Male,62,Not requested,,Other,,,unset,On main carriageway - not in restricted la
367912,3,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,40,Not requested,,Other,,,unset,On main carriageway - not in restricted la
368112,1,Taxi,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,60,Not requested,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
368312,1,Car,No tow/articulation,Going ahead other,73,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Not traced,-9,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
368312,2,Car,No tow/articulation,Going ahead other,15,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Female,25,Not requested,,Other,,,unset,On main carriageway - not in restricted la
368312,3,Car,No tow/articulation,Stopping,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,20,Not requested,,Other,,,unset,On main carriageway - not in restricted la
368612,1,Motor cycle over 125cc,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,Parked vehicle - unlit,Left carriageway offside,None,,Nearside,2,,0,Male,25,Not requested,,Other,,,unset,Footway (pavement)
368612,2,Car,No tow/articulation,Parked,0,Not at junction (or within 20 metres),No skidding or jackknifing,None,Left carriageway nearside,None,,Nearside,1,,0,Not traced,-9,Negative,,Other,,,unset,Footway (pavement)
370212,1,Car,No tow/articulation,Overtaking stationary vehice on its offside,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Not traced,-9,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
370212,2,Motor cycle 125cc and under,No tow/articulation,Overtaking stationary vehice on its offside,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,1,,0,Female,52,Not requested,,Other,,,unset,On main carriageway - not in restricted la
371912,1,Pedal cycle,No tow/articulation,Turning left,57,Vehicle in miidle of junction,No skidding or jackknifing,Road works,Did not _leave carriageway,None,,Front,0,,0,Male,30,Not requested,,Other,,,unset,On main carriageway - not in restricted la
372112,1,Car,No tow/articulation,Turning right,75,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,25,Negative,,Other,,,unset,On main carriageway - not in restricted la
372112,2,Car,No tow/articulation,Going ahead other,53,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,1,,0,Male,63,Not requested,,Other,,,unset,On main carriageway - not in restricted la
