acc_ref,beat_no,severity,no_vehicle,no_casualt,a_date,a_day,a_date_day,a_date_mon,a_date_yr,a_time_hr,a_time_min,loc_auth,road1_class,road1_no,road_type,speed_limi,junc_det,junc_ctrl,road2_class,road2_no,light_cond,weather,road_surf,spec_cond,cway_hzrds,ovrtk_patrn,easting,northing,net_id,net_type,acc_type,text_id,division,Postcode,ped_xing_hc,ped_xing_p,place_reported
637112,,Slight,2,1,13/11/2012,Tuesday,13,November,12,17,25,230,A,720,Dual carriageway - 2 lanes,70,Not at or within 20 metres of junction,unset,\,,Darkness: no street lighting,Raining (without high winds),Dry,None,None,No overtaking,320350,668820,570540,Segment,T.V.N.P.,363261,unset,EH145BH,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
638312,,Slight,4,1,06/11/2012,Tuesday,6,November,12,7,20,230,A,720,Dual carriageway - 2 lanes,60,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Raining (without high winds),Dry,None,None,No overtaking,327820,666890,2579069,Segment,M.V.N.P.,338137,unset,EH178SD,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
638612,,Serious,1,1,14/11/2012,Wednesday,14,November,12,12,0,230,C,,Dual carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Raining (without high winds),Dry,None,None,No overtaking,326050,674410,558575,Segment,Pedestrian,363262,unset,EH13JT,Control by other authorised person,Pedestrian phase at traffic signal junction,At scene
639312,,Slight,2,1,07/11/2012,Wednesday,7,November,12,19,20,230,A,7,Single carriageway - 2 lanes,30,'T' or staggered junction,Automatic Traffic Signal,Unclassified,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,326000,673410,521589,Junction,Cyclist,363263,unset,EH89AA,Control by other authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",Elsewhere
640112,,Serious,2,1,14/11/2012,Wednesday,14,November,12,19,4,230,C,,Single carriageway - 2 lanes,30,Crossroads,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,327000,675000,519864,Junction,T.V.N.P.,363264,unset,EH75NA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene
640212,,Slight,2,1,13/11/2012,Tuesday,13,November,12,21,12,230,Unclassified,,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,Unclassified,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,326210,673540,521139,Junction,T.V.N.P.,363265,unset,EH89UE,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
641412,,Slight,1,1,15/11/2012,Thursday,15,November,12,15,15,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,323540,671630,554699,Segment,Pedestrian,363266,unset,EH111NJ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
641812,,Slight,1,1,14/11/2012,Wednesday,14,November,12,1,30,230,C,,Single carriageway - 2 lanes,50,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,325110,670100,553483,Segment,S.V.N.P.,363267,unset,EH106JZ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
642412,,Slight,1,1,14/11/2012,Wednesday,14,November,12,16,15,230,C,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,325270,673070,567114,Segment,Bus,363268,unset,EH39HG,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
643112,,Slight,1,1,12/11/2012,Monday,12,November,12,7,45,230,Unclassified,,Single carriageway - 2 lanes,30,Other junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Raining (without high winds),Dry,None,None,No overtaking,326160,675110,12239669,Junction,Pedestrian,363269,unset,EH74LZ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
643312,,Slight,2,1,15/11/2012,Thursday,15,November,12,16,20,230,Unclassified,,Single carriageway - 2 lanes,30,Roundabout,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Other,Dry,None,None,No overtaking,327420,674440,12191729,Junction,T.V.N.P.,363270,unset,EH75TU,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
643512,,Slight,1,4,16/11/2012,Friday,16,November,12,12,10,230,B,900,Single carriageway - 2 lanes,30,Other junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325840,675370,519846,Junction,Bus,363271,unset,EH74LG,Control by other authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene
645912,,Slight,1,1,17/11/2012,Saturday,17,November,12,13,0,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,322700,672620,559224,Segment,Pedestrian,363272,unset,EH112RB,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
646012,,Serious,1,1,17/11/2012,Saturday,17,November,12,17,35,230,Unclassified,,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,A,71,Darkness: street lights present but unlit,Raining (without high winds),Dry,None,None,No overtaking,322830,672230,521964,Junction,Pedestrian,363273,unset,EH112PP,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
646112,,Slight,1,1,17/11/2012,Saturday,17,November,12,17,30,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,324540,671060,530410,Junction,Pedestrian,363274,unset,EH104RE,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
648712,,Slight,2,4,18/11/2012,Sunday,18,November,12,14,45,230,A,720,Dual carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,322690,668040,570552,Segment,T.V.N.P.,363275,unset,EH139QP,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
648812,,Slight,1,1,17/11/2012,Saturday,17,November,12,15,30,230,A,1,Single carriageway - 2 lanes,40,Crossroads,Automatic Traffic Signal,A,1,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,328320,674150,523374,Junction,S.V.N.P.,363276,unset,EH87AA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,Elsewhere
650612,,Slight,1,1,19/11/2012,Monday,19,November,12,8,30,230,A,8,One way Street,30,Crossroads,Automatic Traffic Signal,B,700,Daylight: no street lighting,Raining with high winds,Dry,None,None,No overtaking,324260,673240,521352,Junction,Pedestrian,363277,unset,EH38DT,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
651012,,Slight,2,1,19/11/2012,Monday,19,November,12,16,40,230,A,8,Dual carriageway - 2 lanes,40,Crossroads,Automatic Traffic Signal,A,902,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,318030,672740,521643,Junction,T.V.N.P.,363278,unset,EH128LS,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,Elsewhere
652812,,Slight,2,1,14/11/2012,Wednesday,14,November,12,20,0,230,A,90,Single carriageway - 2 lanes,40,Roundabout,Give way sign or markings,A,90,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,318600,674950,519942,Junction,T.V.N.P.,363279,unset,EH48DX,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,\3
653512,,Slight,2,1,20/11/2012,Tuesday,20,November,12,14,20,230,A,71,Roundabout,40,Roundabout,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,320010,670850,529687,Junction,Cyclist,363280,unset,EH114BH,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Central refuge - no other controls,Elsewhere
654112,,Serious,1,1,20/11/2012,Tuesday,20,November,12,21,30,230,C,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,322850,676060,519148,Junction,Cyclist,363281,unset,EH52NN,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
654412,,Slight,2,1,21/11/2012,Wednesday,21,November,12,10,49,230,A,1,Single carriageway - 2 lanes,30,Crossroads,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,327630,674300,520752,Junction,T.V.N.P.,363282,unset,EH76AA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
654512,,Slight,3,3,19/11/2012,Monday,19,November,12,16,52,230,A,1,Dual carriageway - 2 lanes,50,Not at or within 20 metres of junction,unset,\,,Darkness: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,331850,671540,552775,Segment,M.V.N.P.,363283,unset,EH218RX,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
656912,,Slight,2,1,22/11/2012,Thursday,22,November,12,13,25,230,A,7,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Raining (without high winds),Dry,None,None,No overtaking,326090,673170,521580,Junction,Bus,363284,unset,EH89BZ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,Elsewhere
658112,,Slight,2,1,22/11/2012,Thursday,22,November,12,17,25,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Raining with high winds,Dry,None,None,No overtaking,326500,672680,522462,Junction,Cyclist,363285,unset,EH89RB,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
658212,,Slight,3,1,22/11/2012,Thursday,22,November,12,4,10,230,B,6415,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Unknown,Dry,None,None,No overtaking,332430,673310,523677,Junction,M.V.N.P.,363286,unset,EH152PW,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
658612,,Slight,6,1,22/11/2012,Thursday,22,November,12,8,10,230,A,720,Dual carriageway - 2 lanes,70,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,320250,669030,570543,Segment,M.V.N.P.,363287,unset,EH145BP,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
659512,,Slight,2,1,23/11/2012,Friday,23,November,12,5,45,230,A,71,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,Unclassified,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,322310,671880,522213,Junction,T.V.N.P.,363288,unset,EH112RT,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,Elsewhere
659612,,Slight,1,1,23/11/2012,Friday,23,November,12,13,10,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,323650,674310,0,Unset,Pedestrian,363289,unset,EH42HW,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
660012,,Slight,2,1,23/11/2012,Friday,23,November,12,13,59,230,Unclassified,,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325980,671010,533401,Junction,Cyclist,363290,unset,EH93ER,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
660212,,Slight,1,1,23/11/2012,Friday,23,November,12,14,10,230,A,8,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,319680,672980,521697,Junction,Pedestrian,363291,unset,EH127UZ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
660412,,Slight,1,1,23/11/2012,Friday,23,November,12,15,0,230,A,8,Single carriageway - 2 lanes,30,Other junction,Automatic Traffic Signal,C,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,325390,673870,521046,Junction,Pedestrian,363292,unset,EH22EL,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
660612,,Slight,2,1,22/11/2012,Thursday,22,November,12,12,30,230,A,8,Dual carriageway - 2 lanes,40,'T' or staggered junction,Automatic Traffic Signal,A,902,Daylight: street lights present,Raining (without high winds),Dry,None,None,No overtaking,318070,672730,521634,Junction,T.V.N.P.,363293,unset,EH128LU,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
660812,,Slight,1,1,23/11/2012,Friday,23,November,12,13,45,230,Unclassified,,Single carriageway - 2 lanes,30,Crossroads,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,322600,676910,0,Unset,Bus,363294,unset,EH51QW,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene
661512,,Slight,2,1,19/11/2012,Monday,19,November,12,13,9,230,C,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,323230,676870,10223440,Junction,T.V.N.P.,363295,unset,EH51PD,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
663112,,Serious,1,1,31/10/2012,Wednesday,31,October,12,10,30,230,B,924,Single carriageway - 2 lanes,40,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Raining (without high winds),Dry,None,None,No overtaking,314330,678170,3948079,Junction,Cyclist,366111,unset,EH309TQ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
663512,,Slight,3,1,24/11/2012,Saturday,24,November,12,15,10,230,A,7,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,326120,673120,569282,Segment,M.V.N.P.,363296,unset,EH89BZ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
665712,,Slight,2,1,25/11/2012,Sunday,25,November,12,19,15,230,A,1140,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,328440,674160,523368,Junction,T.V.N.P.,363297,unset,EH87EH,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
666212,,Serious,1,1,25/11/2012,Sunday,25,November,12,1,25,230,A,90,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,323950,674240,555582,Segment,Pedestrian,363298,unset,EH43AF,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Central refuge - no other controls,At scene
666412,,Slight,2,1,25/11/2012,Sunday,25,November,12,6,50,230,A,700,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,324980,672920,559610,Segment,T.V.N.P.,363299,unset,EH39JH,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
666612,,Slight,2,1,26/11/2012,Monday,26,November,12,8,20,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,322720,671550,522228,Junction,T.V.N.P.,363300,unset,EH141PB,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
668612,,Slight,2,1,27/11/2012,Tuesday,27,November,12,8,45,230,C,,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325510,671950,529450,Junction,Cyclist,363301,unset,EH91AG,Control by other authorised person,Pedestrian phase at traffic signal junction,At scene
668912,,Serious,1,1,27/11/2012,Tuesday,27,November,12,7,39,230,A,71,Dual carriageway - 2 lanes,40,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,318730,670460,2599294,Segment,Pedestrian,363302,unset,EH144AW,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene
669312,,Slight,1,1,27/11/2012,Tuesday,27,November,12,14,30,230,Unclassified,,Dual carriageway - 2 lanes,30,'T' or staggered junction,Automatic Traffic Signal,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,Other object in carriageway,No overtaking,325630,673950,521088,Junction,Cyclist,363303,unset,EH22BY,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",Elsewhere
669712,,Slight,2,1,27/11/2012,Tuesday,27,November,12,15,50,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,319340,672600,551761,Segment,Cyclist,363304,unset,EH127UH,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
670712,,Serious,1,1,28/11/2012,Wednesday,28,November,12,1,15,230,A,702,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,C,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,324930,672780,533329,Junction,Pedestrian,363305,unset,EH39NA,Control by other authorised person,Pedestrian phase at traffic signal junction,At scene
671912,,Slight,2,1,28/11/2012,Wednesday,28,November,12,15,20,230,Unclassified,,Single carriageway - 2 lanes,40,Crossroads,Automatic Traffic Signal,A,1,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,331220,672930,531097,Junction,T.V.N.P.,363306,unset,EH153QH,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,Elsewhere
672312,,Slight,3,2,28/11/2012,Wednesday,28,November,12,17,0,230,A,199,Single carriageway - 2 lanes,30,'T' or staggered junction,Automatic Traffic Signal,C,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,328220,675980,523242,Junction,M.V.N.P.,363307,unset,EH67JZ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene
672512,,Slight,1,2,28/11/2012,Wednesday,28,November,12,0,47,230,A,71,Single carriageway - 2 lanes,50,'T' or staggered junction,Give way sign or markings,Unclassified,,Darkness: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,313300,668500,517828,Junction,S.V.N.P.,363308,unset,EH278ED,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
673312,,Slight,1,1,29/11/2012,Thursday,29,November,12,8,10,230,B,6415,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,C,,Daylight: street lighting unknown,Fine (without high winds),Dry,None,None,No overtaking,330520,673870,523602,Junction,Pedestrian,363309,unset,EH151LH,Control by school crossing patrol,Pedestrian phase at traffic signal junction,At scene
673512,,Slight,3,1,28/11/2012,Wednesday,28,November,12,13,55,230,A,1140,Single carriageway - 2 lanes,30,Other junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,329300,674290,523434,Junction,M.V.N.P.,363310,unset,EH76RY,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
674712,,Slight,3,1,29/11/2012,Thursday,29,November,12,16,40,230,Motorway,8,Roundabout,50,Roundabout,Automatic Traffic Signal,Motorway,8,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,318130,670900,6452865,Junction,M.V.N.P.,363311,unset,EH129BU,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
675012,,Slight,1,1,30/11/2012,Friday,30,November,12,1,20,230,A,720,Dual carriageway - 2 lanes,70,Not at or within 20 metres of junction,unset,\,,Darkness: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,327000,666970,2588155,Segment,S.V.N.P.,363312,unset,EH209NR,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
676912,,Slight,2,1,28/11/2012,Wednesday,28,November,12,17,25,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,323200,672040,521976,Junction,Cyclist,363313,unset,EH111PJ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
677212,,Slight,2,1,23/11/2012,Friday,23,November,12,23,19,230,A,902,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,322830,675450,519795,Junction,T.V.N.P.,363314,unset,EH42PS,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
678912,,Slight,1,1,01/12/2012,Saturday,1,December,12,10,40,230,A,701,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326730,671810,529477,Junction,Pedestrian,363502,unset,EH92BU,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
679612,,Slight,2,1,01/12/2012,Saturday,1,December,12,15,0,230,B,9080,Single carriageway - 2 lanes,60,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: no street lighting,Other,Dry,None,None,No overtaking,316840,676090,0,Unset,T.V.N.P.,363503,unset,EH309TL,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
679712,,Slight,1,1,01/12/2012,Saturday,1,December,12,16,37,230,A,900,Dual carriageway - 2 lanes,30,Other junction,Give way sign or markings,A,900,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,326170,674600,520254,Junction,Pedestrian,363504,unset,EH74AB,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
680612,,Slight,2,1,02/12/2012,Sunday,2,December,12,10,0,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,312460,672440,12231309,Segment,T.V.N.P.,363505,unset,EH288PJ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
681012,,Slight,2,1,02/12/2012,Sunday,2,December,12,10,28,230,Unclassified,,Single carriageway - 2 lanes,30,Crossroads,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,323440,671620,522249,Junction,Cyclist,363506,unset,EH111RG,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
681112,,Slight,2,1,26/11/2012,Monday,26,November,12,23,30,230,A,7,Single carriageway - 2 lanes,30,'T' or staggered junction,Automatic Traffic Signal,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,326000,673410,521589,Junction,Cyclist,363315,unset,EH89AA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
681512,,Serious,1,1,30/11/2012,Friday,30,November,12,20,10,230,B,701,Dual carriageway - 2 lanes,30,'T' or staggered junction,Automatic Traffic Signal,Unclassified,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,319620,669940,12201412,Junction,Pedestrian,363316,unset,EH142SW,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
681712,,Slight,1,1,02/12/2012,Sunday,2,December,12,17,0,230,C,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,326250,673550,2106511,Segment,Pedestrian,363507,unset,EH88AE,Control by other authorised person,Pedestrian phase at traffic signal junction,At scene
681912,,Slight,2,1,30/11/2012,Friday,30,November,12,18,0,230,C,,Roundabout,30,Roundabout,Automatic Traffic Signal,C,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,325140,673990,521070,Junction,Cyclist,363317,unset,EH22JG,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Zebra crossing,At scene
682312,,Slight,2,1,03/12/2012,Monday,3,December,12,10,0,230,C,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,322740,672740,559290,Segment,Cyclist,363508,unset,EH125NB,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
682612,,Slight,2,1,03/12/2012,Monday,3,December,12,13,0,230,A,1140,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Raining (without high winds),Dry,None,None,No overtaking,329180,674270,554918,Segment,T.V.N.P.,363509,unset,EH76RS,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene
682712,,Slight,2,1,03/12/2012,Monday,3,December,12,8,28,230,Unclassified,,Roundabout,30,Roundabout,Give way sign or markings,Unclassified,,Daylight: street lights present,Snowing (without high winds),Dry,None,None,No overtaking,326530,676900,0,Unset,Cyclist,363510,unset,EH66NE,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
682812,,Slight,1,1,03/12/2012,Monday,3,December,12,16,9,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,321870,669120,564770,Segment,Bus,363511,unset,EH130NR,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
685912,,Slight,2,1,04/12/2012,Tuesday,4,December,12,17,30,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,C,,Darkness: street lights present and lit,Unknown,Dry,None,None,No overtaking,321930,672480,521916,Junction,T.V.N.P.,363512,unset,EH125TT,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
686812,,Slight,2,1,23/10/2012,Tuesday,23,October,12,8,56,230,A,702,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,324720,673640,520947,Junction,Cyclist,366112,unset,EH12DA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
