acc_ref,veh_ref,veh_type,tow_art,manoeuvres,veh_movecp,jloc_veh_toi,skidding,objon_cway,veh_lv_cway,objoff_cway,veh_suffix,point_impact,otherveh_ref,part_damage,no_axles,sex_driver,age_driver,breath_test,max_gross,hit_run,dtp_proj,pol_la_pro,veh_loc_toa_road,veh_loc_toa_r
515311,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,48,Not requested,,Other,,,unset,On main carriageway - not in restricted la
515411,1,Car,No tow/articulation,Turning right,53,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,67,Negative,,Other,,,unset,On main carriageway - not in restricted la
515411,2,Pedal cycle,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,30,Not provided (Medical reasons),,Other,,,unset,On main carriageway - not in restricted la
515811,1,Pedal cycle,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,36,Not requested,,Other,,,unset,On main carriageway - not in restricted la
516311,1,Car,No tow/articulation,Going ahead other,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Left carriageway straight ahead at junction,Other permanent objects,,Front,0,,0,Male,39,Not requested,,Other,,,unset,On main carriageway - not in restricted la
516811,1,Car,No tow/articulation,Starting,26,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,0,,0,Male,34,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
517511,1,Motor cycle over 125cc,No tow/articulation,Going ahead right hand bend,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Male,55,Negative,,Other,,,unset,On main carriageway - not in restricted la
517511,2,Car,No tow/articulation,Going ahead right hand bend,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Female,51,Negative,,Other,,,unset,On main carriageway - not in restricted la
518311,1,Pedal cycle,No tow/articulation,Going ahead other,15,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,23,Not applicable,,Other,,,unset,On main carriageway - not in restricted la
518311,2,Car,No tow/articulation,Turning right,31,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Female,65,Negative,,Other,,,unset,On main carriageway - not in restricted la
519111,1,Car,No tow/articulation,Going ahead other,51,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,42,Negative,,Other,,,unset,On main carriageway - not in restricted la
519111,2,Car,No tow/articulation,Going ahead other,73,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Male,48,Negative,,Other,,,unset,On main carriageway - not in restricted la
520011,1,Bus or coach (17 or more passenger seats),No tow/articulation,Waiting to go ahead but held up,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,44,Not requested,,Other,,,unset,Busway (including guided busway)
521511,1,Car,No tow/articulation,Going ahead left hand bend,37,Not at junction (or within 20 metres),Skidding,None,Left carriageway nearside,Lamp post,,Front,0,,0,Female,45,Negative,,Other,,,unset,On main carriageway - not in restricted la
521611,1,Bus or coach (17 or more passenger seats),No tow/articulation,Stopping,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,51,Negative,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
522911,1,Car,No tow/articulation,Changing lane to left,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Female,51,Negative,,Other,,,unset,On main carriageway - not in restricted la
522911,2,Pedal cycle,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Male,31,Not requested,,Other,,,unset,On main carriageway - not in restricted la
523611,1,Motor cycle over 125cc,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Male,44,Negative,,Other,,,unset,On main carriageway - not in restricted la
523611,2,Car,No tow/articulation,Going ahead other,73,Vehicle approaching junction/vehicle par,Overturned,None,Did not _leave carriageway,None,,Front,1,,0,Male,77,Negative,,Other,,,unset,On main carriageway - not in restricted la
523911,1,Car,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,44,Negative,,Other,,,unset,On main carriageway - not in restricted la
523911,2,Car,No tow/articulation,Waiting to turn right,53,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,49,Not requested,,Other,,,unset,On main carriageway - not in restricted la
524611,1,Car,No tow/articulation,Turning right,31,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,44,Negative,,Other,,,unset,On main carriageway - not in restricted la
524811,1,Car,No tow/articulation,Waiting to turn right,75,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Male,47,Negative,,Other,,,unset,On main carriageway - not in restricted la
524811,2,Pedal cycle,No tow/articulation,Going ahead other,73,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,75,Not requested,,Other,,,unset,On main carriageway - not in restricted la
525011,1,Bus or coach (17 or more passenger seats),No tow/articulation,Stopping,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,27,Negative,,Other,,,unset,On main carriageway - not in restricted la
525111,1,Bus or coach (17 or more passenger seats),No tow/articulation,Going ahead other,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,63,Negative,,Other,,,unset,On main carriageway - not in restricted la
525311,1,Other motor vehicle,No tow/articulation,Going ahead other,51,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,30,Negative,,Other,,,unset,On main carriageway - not in restricted la
525611,1,Car,No tow/articulation,Turning right,75,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,58,Negative,,Other,,,unset,On main carriageway - not in restricted la
525611,2,Pedal cycle,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Male,31,Not requested,,Other,,,unset,On main carriageway - not in restricted la
525811,1,Motor cycle over 125cc,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,30,Negative,,Other,,,unset,On main carriageway - not in restricted la
525811,2,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,15,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,23,Negative,,Other,,,unset,On main carriageway - not in restricted la
526011,1,Car,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,74,Negative,,Other,,,unset,On main carriageway - not in restricted la
527311,1,Car,No tow/articulation,Parked,0,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Not traced,-9,Not requested,,Other,,,unset,On main carriageway - not in restricted la
527311,2,Car,No tow/articulation,Parked,0,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Not traced,-9,Not requested,,Other,,,unset,On main carriageway - not in restricted la
527311,3,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Turning left,35,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,50,Negative,,Other,,,unset,On main carriageway - not in restricted la
528111,1,Car,No tow/articulation,Overtaking stationary vehice on its offside,26,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Female,76,Negative,,Other,,,unset,On main carriageway - not in restricted la
528911,1,Bus or coach (17 or more passenger seats),No tow/articulation,Stopping,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,44,Not requested,,Other,,,unset,On main carriageway - not in restricted la
529211,1,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,31,Negative,,Other,,,unset,On main carriageway - not in restricted la
529211,2,Car,No tow/articulation,Stopping,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,29,Not requested,,Other,,,unset,On main carriageway - not in restricted la
529411,1,Car,No tow/articulation,Parked,0,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Not traced,-9,Not requested,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
529411,2,Bus or coach (17 or more passenger seats),No tow/articulation,Starting,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,44,Not requested,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
529611,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,50,Negative,,Other,,,unset,On main carriageway - not in restricted la
529611,2,Car,No tow/articulation,Going ahead other,75,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,26,Negative,,Other,,,unset,On main carriageway - not in restricted la
529611,3,Car,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Female,32,Negative,,Other,,,unset,On main carriageway - not in restricted la
530311,1,Car,No tow/articulation,Going ahead right hand bend,73,Not at junction (or within 20 metres),Overturned,Kerb,Left carriageway nearside and rebounded,Nearside or offside crash barrie,,Nearside,0,,0,Male,20,Positive,,Other,,,unset,On main carriageway - not in restricted la
530711,1,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,31,Negative,,Other,,,unset,On main carriageway - not in restricted la
530711,2,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,70,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
531511,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Turning right,75,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,43,Negative,,Other,,,unset,On main carriageway - not in restricted la
531511,2,Motor cycle over 125cc,No tow/articulation,Going ahead other,37,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,53,Not provided (Medical reasons),,Other,,,unset,On main carriageway - not in restricted la
531711,1,Pedal cycle,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,27,Not requested,,Other,,,unset,On main carriageway - not in restricted la
532111,1,Taxi,No tow/articulation,Turning left,35,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Male,56,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
535711,1,Car,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Female,28,Negative,,Other,,,unset,On main carriageway - not in restricted la
535811,1,Bus or coach (17 or more passenger seats),No tow/articulation,Going ahead other,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Male,40,Negative,,Other,,,unset,On main carriageway - not in restricted la
535911,1,Car,No tow/articulation,Parked,0,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Not traced,-9,Not requested,,Other,,,unset,On main carriageway - not in restricted la
535911,2,Pedal cycle,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,31,Negative,,Other,,,unset,On main carriageway - not in restricted la
536011,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Male,67,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
536211,1,Car,No tow/articulation,Stopping,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Female,44,Not requested,,Other,,,unset,On main carriageway - not in restricted la
536211,2,Pedal cycle,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,23,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
536411,1,Car,No tow/articulation,Turning right,75,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Male,19,Negative,,Other,,,unset,On main carriageway - not in restricted la
536411,2,Motor cycle over 125cc,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,49,Negative,,Other,,,unset,On main carriageway - not in restricted la
537011,1,Bus or coach (17 or more passenger seats),No tow/articulation,Stopping,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,44,Driver not contacted at time of accident,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
537111,1,Car,No tow/articulation,Going ahead other,15,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,27,Negative,,Other,,,unset,On main carriageway - not in restricted la
537111,2,Car,No tow/articulation,Turning right,31,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Female,62,Negative,,Other,,,unset,On main carriageway - not in restricted la
537911,1,Bus or coach (17 or more passenger seats),No tow/articulation,Going ahead other,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,52,Not requested,,Other,,,unset,On main carriageway - not in restricted la
538611,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Overtaking stationary vehice on its offside,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,45,Not requested,,Other,,,unset,On main carriageway - not in restricted la
539211,1,Car,No tow/articulation,Stopping,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,23,Not requested,,Other,,,unset,On main carriageway - not in restricted la
539211,2,Car,No tow/articulation,Waiting to go ahead but held up,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,22,Not requested,,Other,,,unset,On main carriageway - not in restricted la
539411,1,Car,No tow/articulation,Turning right,17,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Female,20,Negative,,Other,,,unset,On main carriageway - not in restricted la
539411,2,Taxi,No tow/articulation,Going ahead other,51,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,39,Negative,,Other,,,unset,On main carriageway - not in restricted la
540411,1,Car,No tow/articulation,Going ahead left hand bend,48,Not at junction (or within 20 metres),No skidding or jackknifing,None,Left carriageway offside,Other permanent objects,,Front,0,,0,Female,19,Negative,,Other,,,unset,On main carriageway - not in restricted la
540611,1,Car,No tow/articulation,Starting,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Female,18,Negative,,Other,,,unset,On main carriageway - not in restricted la
540611,2,Pedal cycle,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Female,25,Negative,,Other,,,unset,On main carriageway - not in restricted la
541211,1,Car,No tow/articulation,Turning right,53,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Male,21,Negative,,Other,,,unset,On main carriageway - not in restricted la
541211,2,Car,No tow/articulation,Going ahead other,15,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,26,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
541211,3,Car,No tow/articulation,Stopping,37,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Male,34,Negative,,Other,,,unset,On main carriageway - not in restricted la
541411,1,Bus or coach (17 or more passenger seats),No tow/articulation,Going ahead other,37,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Male,45,Negative,,Other,,,unset,On main carriageway - not in restricted la
541411,2,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,15,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,33,Negative,,Other,,,unset,On main carriageway - not in restricted la
542211,1,Car,No tow/articulation,Turning left,35,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,38,Negative,,Other,,,unset,On main carriageway - not in restricted la
542211,2,Pedal cycle,No tow/articulation,Going ahead other,35,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,44,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
542411,1,Car,No tow/articulation,Reversing,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Male,39,Not provided (Medical reasons),,Other,,,unset,On main carriageway - not in restricted la
542411,2,Car,No tow/articulation,Parked,0,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,1,,0,Not traced,-9,Not requested,,Other,,,unset,On main carriageway - not in restricted la
543011,1,Car,No tow/articulation,Parked,0,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Female,39,Not requested,,Other,,,unset,On main carriageway - not in restricted la
543011,2,Pedal cycle,No tow/articulation,Overtaking stationary vehice on its offside,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Female,47,Not applicable,,Other,,,unset,On main carriageway - not in restricted la
543111,1,Goods vehicle 7.5 tonnes mgw and over,No tow/articulation,Stopping,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,49,Negative,,Other,,,unset,On main carriageway - not in restricted la
543111,2,Car,No tow/articulation,Turning right,53,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,50,Negative,,Other,,,unset,On main carriageway - not in restricted la
543511,1,Bus or coach (17 or more passenger seats),No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,40,Negative,,Other,,,unset,Bus lane
543611,1,Car,No tow/articulation,Starting,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,55,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
543611,2,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,1,,0,Female,37,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
544111,1,Car,No tow/articulation,Starting,37,Did not impact,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Male,75,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
544111,2,Pedal cycle,No tow/articulation,Turning right,75,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,1,,0,Female,48,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
545211,1,Car,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,34,Negative,,Other,,,unset,On main carriageway - not in restricted la
545211,2,Car,No tow/articulation,Waiting to go ahead but held up,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Not traced,-9,Negative,,Other,,,unset,On main carriageway - not in restricted la
545211,3,Car,No tow/articulation,Waiting to go ahead but held up,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Male,54,Negative,,Other,,,unset,On main carriageway - not in restricted la
545311,1,Bus or coach (17 or more passenger seats),No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,57,Negative,,Other,,,unset,On main carriageway - not in restricted la
546011,1,Car,No tow/articulation,Turning right,53,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,38,Negative,,Other,,,unset,On main carriageway - not in restricted la
546011,2,Motor cycle over 125cc,No tow/articulation,Going ahead other,73,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,38,Not provided (Medical reasons),,Other,,,unset,On main carriageway - not in restricted la
546411,1,Bus or coach (17 or more passenger seats),No tow/articulation,Stopping,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,50,Not requested,,Other,,,unset,On main carriageway - not in restricted la
546811,1,Pedal cycle,No tow/articulation,Going ahead other,73,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,64,Not requested,,Other,,,unset,On main carriageway - not in restricted la
546811,2,Car,No tow/articulation,Turning left,71,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,43,Negative,,Other,,,unset,On main carriageway - not in restricted la
548111,1,Bus or coach (17 or more passenger seats),No tow/articulation,Going ahead other,15,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Not traced,-9,Driver not contacted at time of accident,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
548111,2,Bus or coach (17 or more passenger seats),No tow/articulation,Turning right,31,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,52,Driver not contacted at time of accident,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
548211,1,Car,No tow/articulation,Turning left,71,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Female,62,Negative,,Other,,,unset,On main carriageway - not in restricted la
548611,1,Motor cycle over 125cc,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),Skidding,None,Did not _leave carriageway,None,,Front,2,,0,Male,39,Not requested,,Other,,,unset,On main carriageway - not in restricted la
548611,2,Car,No tow/articulation,Stopping,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,41,Not requested,,Other,,,unset,On main carriageway - not in restricted la
549011,1,Car,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,0,,0,Male,20,Negative,,Other,,,unset,On main carriageway - not in restricted la
549511,1,Car,No tow/articulation,Going ahead right hand bend,37,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Female,26,Not requested,,Other,,,unset,On main carriageway - not in restricted la
550911,1,Bus or coach (17 or more passenger seats),No tow/articulation,Starting,15,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,51,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
551411,1,Pedal cycle,No tow/articulation,Turning right,17,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,36,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
551411,2,Car,No tow/articulation,Going ahead other,73,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,-9,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
551611,1,Car,No tow/articulation,Starting,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,53,Negative,,Other,,,unset,On main carriageway - not in restricted la
551611,2,Pedal cycle,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,1,,0,Male,11,Not requested,,Other,,,unset,On main carriageway - not in restricted la
553111,1,Car,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,58,Negative,,Other,,,unset,On main carriageway - not in restricted la
555311,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Reversing,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,0,,0,Male,64,Negative,,Other,,,unset,On main carriageway - not in restricted la
555511,1,Car,No tow/articulation,Changing lane to right,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Female,28,Negative,,Other,,,unset,On main carriageway - not in restricted la
555511,2,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,42,Negative,,Other,,,unset,On main carriageway - not in restricted la
556311,1,Car,No tow/articulation,Turning right,17,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Female,44,Negative,,Other,,,unset,On main carriageway - not in restricted la
556311,2,Car,No tow/articulation,Going ahead other,37,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,27,Negative,,Other,,,unset,On main carriageway - not in restricted la
556611,1,Car,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,50,Negative,,Other,,,unset,On main carriageway - not in restricted la
556611,2,Car,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Left carriageway nearside,None,,Back,1,,0,Male,38,Negative,,Other,,,unset,On main carriageway - not in restricted la
556611,3,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Starting,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,58,Negative,,Other,,,unset,On main carriageway - not in restricted la
556911,1,Car,No tow/articulation,Changing lane to left,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Not traced,82,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
